Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
ExpSolar,00000,S1,NA,Chile,-26.0752,-69.4985,-4,2558
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Snow Depth
2014,1,12,15,0,1026.9,1148.0,40.8,20.5,20.5,31.8,760.5,7.5,253.5,0
2014,1,12,16,0,842.6,1121.4,39.5,19.6,19.6,31.7,758.8,6.8,253.5,0
2014,1,12,17,0,612.0,1073.0,37.2,18.7,18.7,33.3,756.9,5.8,252.0,0
2014,1,12,18,0,354.8,977.0,32.7,17.7,17.7,34.3,755.6,4.3,252.0,0
2014,1,12,19,0,98.2,688.1,21.0,15.9,15.9,32.5,753.7,2.1,234.0,0
2014,1,12,20,0,0.0,0.0,0.0,14.6,14.6,30.4,751.9,1.6,141.0,0
2014,1,12,21,0,0.0,0.0,0.0,14.5,14.5,33.9,749.6,3.5,126.0,0
2014,1,12,22,0,0.0,0.0,0.0,14.0,14.0,39.2,748.0,3.9,66.0,0
2014,1,12,23,0,0.0,0.0,0.0,13.3,13.3,41.3,746.1,3.8,7.5,0
2014,1,13,0,0,0.0,0.0,0.0,12.2,12.2,42.9,744.6,3.6,343.5,0
2014,1,13,1,0,0.0,0.0,0.0,11.0,11.0,44.5,743.0,3.7,348.0,0
2014,1,13,2,0,0.0,0.0,0.0,10.2,10.2,51.1,741.4,3.9,357.0,0
2014,1,13,3,0,0.0,0.0,0.0,9.6,9.6,40.5,740.0,3.9,358.5,0
2014,1,13,4,0,0.0,0.0,0.0,8.7,8.7,44.5,739.3,4.2,6.0,0
2014,1,13,5,0,0.0,0.0,0.0,7.4,7.4,43.5,737.6,4.2,3.0,0
2014,1,13,6,0,0.0,0.0,0.0,9.3,9.3,39.3,741.7,4.0,7.5,0
2014,1,13,7,0,207.4,856.7,28.0,12.1,12.1,43.2,745.8,2.5,6.0,0
2014,1,13,8,0,467.7,1021.4,35.1,15.2,15.2,43.0,749.9,1.9,301.5,0
2014,1,13,9,0,714.3,1090.2,38.4,17.0,17.0,45.5,753.3,3.9,279.0,0
2014,1,13,10,0,924.5,1126.5,40.1,18.6,18.6,39.7,756.9,5.0,264.0,0
2014,1,13,11,0,1081.5,1146.3,41.1,20.2,20.2,38.6,761.0,6.1,261.0,0
2014,1,13,12,0,1173.2,1155.5,41.6,21.7,21.7,41.7,765.0,6.9,258.0,0
2014,1,13,13,0,1193.0,1156.7,41.7,23.3,23.3,39.4,768.8,7.3,255.0,0
2014,1,13,14,0,1139.5,1150.5,41.5,22.6,22.6,35.0,766.6,7.5,255.0,0
2014,1,13,15,0,1018.8,1138.1,40.8,21.7,21.7,37.7,765.1,7.3,253.5,0
2014,1,13,16,0,837.4,1113.3,39.5,20.3,20.3,41.6,762.9,6.5,253.5,0
2014,1,13,17,0,609.4,1067.3,37.2,19.4,19.4,44.6,760.9,5.6,252.0,0
2014,1,13,18,0,353.4,971.8,32.7,18.4,18.4,47.2,758.8,4.1,249.0,0
2014,1,13,19,0,97.7,684.4,21.0,16.8,16.8,43.8,756.7,2.1,225.0,0
2014,1,13,20,0,0.0,0.0,0.0,15.7,15.7,38.2,754.5,1.9,147.0,0
2014,1,13,21,0,0.0,0.0,0.0,15.5,15.5,40.8,752.1,3.4,130.5,0
2014,1,13,22,0,0.0,0.0,0.0,14.8,14.8,44.2,749.8,3.5,87.0,0
2014,1,13,23,0,0.0,0.0,0.0,13.9,13.9,45.2,747.7,3.6,343.5,0
2014,1,14,0,0,0.0,0.0,0.0,12.7,12.7,45.4,746.4,3.4,343.5,0
2014,1,14,1,0,0.0,0.0,0.0,11.4,11.4,45.5,744.3,3.3,354.0,0
2014,1,14,2,0,0.0,0.0,0.0,10.4,10.4,49.7,742.4,3.5,358.5,0
2014,1,14,3,0,0.0,0.0,0.0,9.6,9.6,39.8,740.6,3.8,7.5,0
2014,1,14,4,0,0.0,0.0,0.0,8.9,8.9,43.2,739.2,4.0,10.5,0
2014,1,14,5,0,0.0,0.0,0.0,7.7,7.7,42.0,737.7,4.0,10.5,0
2014,1,14,6,0,0.0,0.0,0.0,9.0,9.0,39.0,741.4,4.1,10.5,0
2014,1,14,7,0,201.7,841.1,27.7,11.6,11.6,43.6,744.9,2.4,9.0,0
2014,1,14,8,0,460.3,1009.6,34.9,14.4,14.4,44.1,748.4,2.0,321.0,0
2014,1,14,9,0,705.8,1079.9,38.3,16.0,16.0,47.7,751.4,3.8,285.0,0
2014,1,14,10,0,915.3,1116.8,40.1,17.6,17.6,41.9,754.4,5.1,270.0,0
2014,1,14,11,0,1072.1,1137.1,41.1,18.9,18.9,40.9,757.7,6.1,262.5,0
2014,1,14,12,0,1163.6,1146.3,41.6,20.6,20.6,43.8,761.2,6.7,259.5,0
2014,1,14,13,0,1183.5,1147.5,41.6,22.1,22.1,38.7,764.4,7.1,256.5,0
2014,1,14,14,0,1130.4,1141.0,41.4,23.6,23.6,35.3,767.2,7.4,255.0,0
2014,1,14,15,0,1009.8,1127.5,40.6,22.6,22.6,39.7,764.7,7.2,252.0,0
2014,1,14,16,0,829.1,1101.4,39.3,21.5,21.5,47.5,762.4,6.5,255.0,0
2014,1,14,17,0,602.3,1053.8,37.0,20.1,20.1,49.4,760.0,5.5,250.5,0
2014,1,14,18,0,349.6,960.1,32.6,18.5,18.5,50.1,757.8,4.4,249.0,0
2014,1,14,19,0,96.5,674.4,20.9,16.6,16.6,45.7,755.5,1.7,220.5,0
2014,1,14,20,0,0.0,0.0,0.0,15.7,15.7,40.6,753.1,2.2,148.5,0
2014,1,14,21,0,0.0,0.0,0.0,15.3,15.3,44.3,750.2,4.0,108.0,0
2014,1,14,22,0,0.0,0.0,0.0,14.9,14.9,48.6,748.1,4.8,72.0,0
2014,1,14,23,0,0.0,0.0,0.0,13.5,13.5,51.2,745.4,4.0,19.5,0
2014,1,15,0,0,0.0,0.0,0.0,12.5,12.5,52.9,744.0,3.9,4.5,0
2014,1,15,1,0,0.0,0.0,0.0,11.3,11.3,56.6,741.5,4.0,6.0,0
2014,1,15,2,0,0.0,0.0,0.0,9.8,9.8,61.3,739.2,3.8,3.0,0
2014,1,15,3,0,0.0,0.0,0.0,8.5,8.5,44.2,737.5,3.7,6.0,0
2014,1,15,4,0,0.0,0.0,0.0,7.8,7.8,46.6,735.4,4.2,4.5,0
2014,1,15,5,0,0.0,0.0,0.0,6.6,6.6,45.8,733.7,4.8,9.0,0
2014,1,15,6,0,0.0,0.0,0.0,9.9,9.9,43.8,741.9,5.2,15.0,0
2014,1,15,7,0,197.4,831.7,27.5,14.2,14.2,49.8,749.9,5.3,7.5,0
2014,1,15,8,0,455.9,1004.9,34.8,19.1,19.1,48.3,757.8,3.0,351.0,0
2014,1,15,9,0,700.3,1074.4,38.1,23.6,23.6,53.5,765.8,3.1,304.5,0
2014,1,15,10,0,908.6,1110.5,39.9,22.8,22.8,48.4,764.4,4.8,279.0,0
2014,1,15,11,0,1064.4,1130.0,40.9,21.9,21.9,50.7,763.1,6.0,265.5,0
2014,1,15,12,0,1153.3,1136.6,41.4,20.9,20.9,52.5,762.1,6.6,261.0,0
2014,1,15,13,0,1171.1,1135.4,41.5,19.8,19.8,43.9,760.0,6.8,256.5,0
2014,1,15,14,0,1116.6,1126.7,41.2,19.8,19.8,37.0,758.7,6.9,255.0,0
2014,1,15,15,0,997.4,1112.8,40.5,19.2,19.2,39.1,756.6,6.7,256.5,0
2014,1,15,16,0,818.3,1086.0,39.2,18.6,18.6,46.9,755.2,6.2,255.0,0
2014,1,15,17,0,593.6,1037.1,36.8,17.5,17.5,51.4,753.6,5.7,258.0,0
2014,1,15,18,0,343.9,942.9,32.4,16.2,16.2,58.5,752.1,4.3,253.5,0
2014,1,15,19,0,94.2,655.8,20.8,14.5,14.5,59.7,750.4,2.6,247.5,0
2014,1,15,20,0,0.0,0.0,0.0,13.6,13.6,55.6,748.5,0.9,157.5,0
2014,1,15,21,0,0.0,0.0,0.0,13.3,13.3,61.3,746.5,3.0,105.0,0
2014,1,15,22,0,0.0,0.0,0.0,12.9,12.9,66.9,744.9,3.6,22.5,0
2014,1,15,23,0,0.0,0.0,0.0,12.2,12.2,71.2,743.5,3.1,3.0,0
2014,1,16,0,0,0.0,0.0,0.0,11.7,11.7,72.5,742.2,3.1,346.5,0
2014,1,16,1,0,0.0,0.0,0.0,10.9,10.9,72.6,740.6,2.9,352.5,0
2014,1,16,2,0,0.0,0.0,0.0,9.8,9.8,76.8,739.2,3.0,355.5,0
2014,1,16,3,0,0.0,0.0,0.0,8.9,8.9,52.7,737.9,3.3,6.0,0
2014,1,16,4,0,0.0,0.0,0.0,8.4,8.4,56.4,736.9,3.9,7.5,0
2014,1,16,5,0,0.0,0.0,0.0,7.4,7.4,56.5,735.4,4.6,13.5,0
2014,1,16,6,0,0.0,0.0,0.0,10.4,10.4,54.4,743.3,4.6,15.0,0
2014,1,16,7,0,193.0,821.1,27.3,14.4,14.4,63.3,751.1,4.2,7.5,0
2014,1,16,8,0,450.2,996.5,34.7,19.2,19.2,57.4,758.9,1.8,337.5,0
2014,1,16,9,0,694.2,1067.7,38.0,22.9,22.9,64.7,766.5,3.7,291.0,0
2014,1,16,10,0,902.6,1104.9,39.8,22.4,22.4,54.3,764.9,5.1,274.5,0
2014,1,16,11,0,1058.7,1125.0,40.8,21.8,21.8,54.8,763.8,6.3,268.5,0
2014,1,16,12,0,1149.6,1133.6,41.3,21.3,21.3,54.7,763.9,6.8,261.0,0
2014,1,16,13,0,1169.4,1134.1,41.4,20.4,20.4,45.1,761.9,7.2,256.5,0
2014,1,16,14,0,1116.7,1126.7,41.1,20.5,20.5,38.2,761.0,7.2,255.0,0
2014,1,16,15,0,997.0,1112.1,40.4,19.9,19.9,42.0,759.0,7.3,255.0,0
2014,1,16,16,0,817.7,1084.9,39.1,19.1,19.1,51.0,758.3,6.7,255.0,0
2014,1,16,17,0,592.8,1035.3,36.8,17.8,17.8,54.9,756.8,6.3,255.0,0
2014,1,16,18,0,63.7,9.4,60.6,16.3,16.3,60.5,755.9,4.9,255.0,0
2014,1,16,19,0,93.1,647.5,20.7,14.7,14.7,58.8,754.4,2.9,247.5,0
2014,1,16,20,0,0.0,0.0,0.0,14.2,14.2,53.2,753.1,1.0,150.0,0
2014,1,16,21,0,0.0,0.0,0.0,14.4,14.4,57.7,751.4,2.6,79.5,0
2014,1,16,22,0,0.0,0.0,0.0,14.0,14.0,64.1,750.2,3.5,18.0,0
2014,1,16,23,0,0.0,0.0,0.0,13.6,13.6,68.7,749.0,3.3,4.5,0
2014,1,17,0,0,0.0,0.0,0.0,12.6,12.6,73.6,747.6,3.4,1.5,0
2014,1,17,1,0,0.0,0.0,0.0,11.9,11.9,78.0,746.8,3.4,0.0,0
2014,1,17,2,0,0.0,0.0,0.0,11.1,11.1,83.3,746.1,3.7,7.5,0
2014,1,17,3,0,0.0,0.0,0.0,10.2,10.2,54.3,744.9,3.7,10.5,0
2014,1,17,4,0,0.0,0.0,0.0,9.8,9.8,57.9,744.2,3.6,10.5,0
2014,1,17,5,0,0.0,0.0,0.0,8.8,8.8,57.9,742.9,4.0,19.5,0
2014,1,17,6,0,0.0,0.0,0.0,8.1,8.1,57.3,742.0,3.6,19.5,0
2014,1,17,7,0,186.4,800.5,26.9,10.2,10.2,71.9,744.9,1.5,18.0,0
2014,1,17,8,0,440.7,979.7,34.4,12.0,12.0,68.8,747.6,1.4,300.0,0
2014,1,17,9,0,683.8,1054.3,37.8,13.4,13.4,77.7,749.7,3.5,280.5,0
2014,1,17,10,0,892.1,1093.6,39.7,15.0,15.0,61.6,752.0,4.9,271.5,0
2014,1,17,11,0,925.5,111.6,824.7,16.2,16.2,63.3,754.5,6.2,262.5,0
2014,1,17,12,0,1084.0,194.9,893.5,17.3,17.3,61.9,756.4,6.5,262.5,0
2014,1,17,13,0,1075.2,186.0,890.2,18.6,18.6,54.1,758.9,6.9,258.0,0
2014,1,17,14,0,940.5,113.6,832.1,20.1,20.1,49.1,761.1,7.1,255.0,0
2014,1,17,15,0,677.5,39.5,643.5,21.0,21.0,56.0,763.6,6.9,253.5,0
2014,1,17,16,0,605.2,32.3,582.0,20.2,20.2,69.0,762.1,6.5,252.0,0
2014,1,17,17,0,376.2,11.8,369.9,18.8,18.8,74.9,760.3,6.3,253.5,0
2014,1,17,18,0,339.9,931.0,32.3,17.4,17.4,87.4,758.9,4.7,252.0,0
2014,1,17,19,0,91.3,634.2,20.5,15.8,15.8,83.7,757.2,2.9,249.0,0
2014,1,17,20,0,0.0,0.0,0.0,14.6,14.6,69.0,755.5,0.4,216.0,0
2014,1,17,21,0,0.0,0.0,0.0,14.2,14.2,71.5,753.8,2.3,78.0,0
2014,1,17,22,0,0.0,0.0,0.0,14.0,14.0,74.7,752.1,3.3,4.5,0
2014,1,17,23,0,0.0,0.0,0.0,13.0,13.0,78.3,750.3,3.3,340.5,0
2014,1,18,0,0,0.0,0.0,0.0,12.0,12.0,82.9,749.2,3.5,346.5,0
2014,1,18,1,0,0.0,0.0,0.0,11.1,11.1,85.2,747.4,3.6,354.0,0
2014,1,18,2,0,0.0,0.0,0.0,10.3,10.3,90.3,745.8,3.9,358.5,0
2014,1,18,3,0,0.0,0.0,0.0,9.5,9.5,59.0,744.6,3.9,6.0,0
2014,1,18,4,0,0.0,0.0,0.0,9.0,9.0,62.1,743.9,4.0,6.0,0
2014,1,18,5,0,0.0,0.0,0.0,7.7,7.7,61.7,741.9,4.5,12.0,0
2014,1,18,6,0,0.0,0.0,0.0,9.0,9.0,57.8,744.7,4.5,12.0,0
2014,1,18,7,0,186.8,811.9,27.1,11.6,11.6,70.7,747.6,2.4,12.0,0
2014,1,18,8,0,444.9,994.3,34.7,14.4,14.4,65.9,750.4,1.5,333.0,0
2014,1,18,9,0,691.6,1069.7,38.2,16.0,16.0,73.2,752.9,3.3,294.0,0
2014,1,18,10,0,903.7,1110.0,40.0,17.3,17.3,58.8,755.0,4.9,271.5,0
2014,1,18,11,0,1063.9,1133.0,41.1,18.8,18.8,61.2,757.6,6.0,261.0,0
2014,1,18,12,0,1156.0,1141.3,41.6,19.8,19.8,60.4,760.0,6.6,256.5,0
2014,1,18,13,0,1140.0,237.4,904.1,20.7,20.7,52.3,762.7,6.9,252.0,0
2014,1,18,14,0,957.6,121.8,841.4,21.9,21.9,45.1,765.2,7.3,252.0,0
2014,1,18,15,0,1003.7,1119.3,40.7,23.0,23.0,47.9,768.3,7.0,253.5,0
2014,1,18,16,0,604.0,32.1,580.9,21.9,21.9,55.3,765.6,6.6,250.5,0
2014,1,18,17,0,362.5,10.9,356.6,20.5,20.5,56.4,763.2,6.1,253.5,0
2014,1,18,18,0,342.4,938.2,32.5,18.8,18.8,60.4,761.1,4.5,253.5,0
2014,1,18,19,0,91.5,636.3,20.6,16.4,16.4,58.4,758.7,3.4,256.5,0
2014,1,18,20,0,0.0,0.0,0.0,14.7,14.7,52.4,756.4,0.4,232.5,0
2014,1,18,21,0,0.0,0.0,0.0,14.0,14.0,59.5,753.9,2.2,114.0,0
2014,1,18,22,0,0.0,0.0,0.0,13.4,13.4,65.2,751.6,2.9,352.5,0
2014,1,18,23,0,0.0,0.0,0.0,12.4,12.4,67.0,749.3,2.9,330.0,0
2014,1,19,0,0,0.0,0.0,0.0,10.9,10.9,68.7,747.2,2.6,321.0,0
2014,1,19,1,0,0.0,0.0,0.0,9.2,9.2,70.4,744.8,2.5,321.0,0
2014,1,19,2,0,0.0,0.0,0.0,7.8,7.8,77.1,742.4,2.3,322.5,0
2014,1,19,3,0,0.0,0.0,0.0,9.1,9.1,54.1,745.9,2.8,345.0,0
2014,1,19,4,0,0.0,0.0,0.0,10.8,10.8,59.5,750.1,3.5,352.5,0
2014,1,19,5,0,0.0,0.0,0.0,11.6,11.6,60.4,752.5,4.0,6.0,0
2014,1,19,6,0,0.0,0.0,0.0,13.2,13.2,57.3,755.7,3.9,10.5,0
2014,1,19,7,0,186.2,819.6,27.1,15.2,15.2,70.2,759.0,2.7,6.0,0
2014,1,19,8,0,446.6,1003.7,34.8,18.6,18.6,66.9,762.2,1.2,322.5,0
2014,1,19,9,0,695.2,1078.6,38.2,20.6,20.6,77.0,764.9,3.2,288.0,0
2014,1,19,10,0,908.4,1118.0,40.1,22.1,22.1,62.2,767.4,5.0,268.5,0
2014,1,19,11,0,1069.3,1140.2,41.1,23.3,23.3,63.2,770.5,5.7,262.5,0
2014,1,19,12,0,1161.6,1147.7,41.6,22.6,22.6,61.7,769.1,6.7,258.0,0
2014,1,19,13,0,1181.9,1147.3,41.8,21.9,21.9,53.7,767.4,6.9,255.0,0
2014,1,19,14,0,1128.9,1139.3,41.5,21.4,21.4,45.1,765.9,7.2,256.5,0
2014,1,19,15,0,1008.6,1124.7,40.8,20.8,20.8,44.7,763.9,7.1,256.5,0
2014,1,19,16,0,827.5,1097.4,39.4,20.2,20.2,47.3,762.7,6.7,255.0,0
2014,1,19,17,0,600.2,1048.1,37.1,19.3,19.3,47.8,761.0,5.9,258.0,0
2014,1,19,18,0,345.3,947.6,32.6,18.4,18.4,50.1,759.8,4.3,256.5,0
2014,1,19,19,0,92.5,648.5,20.7,16.7,16.7,47.9,757.9,1.9,235.5,0
2014,1,19,20,0,0.0,0.0,0.0,15.3,15.3,45.3,756.4,1.3,145.5,0
2014,1,19,21,0,0.0,0.0,0.0,15.0,15.0,52.2,754.4,2.8,126.0,0
2014,1,19,22,0,0.0,0.0,0.0,14.7,14.7,58.7,753.0,3.5,39.0,0
2014,1,19,23,0,0.0,0.0,0.0,14.0,14.0,60.7,751.5,3.3,346.5,0
2014,1,20,0,0,0.0,0.0,0.0,12.8,12.8,63.0,749.9,3.0,337.5,0
2014,1,20,1,0,0.0,0.0,0.0,11.7,11.7,63.2,748.5,2.9,339.0,0
2014,1,20,2,0,0.0,0.0,0.0,10.7,10.7,66.6,747.0,3.1,346.5,0
2014,1,20,3,0,0.0,0.0,0.0,9.8,9.8,47.8,745.7,3.3,355.5,0
2014,1,20,4,0,0.0,0.0,0.0,8.8,8.8,52.8,744.5,3.8,0.0,0
2014,1,20,5,0,0.0,0.0,0.0,7.6,7.6,53.2,743.0,4.2,6.0,0
2014,1,20,6,0,0.0,0.0,0.0,9.1,9.1,50.2,746.4,4.2,9.0,0
2014,1,20,7,0,185.1,826.0,27.0,12.0,12.0,59.4,749.7,2.1,18.0,0
2014,1,20,8,0,447.1,1010.7,34.7,14.8,14.8,56.2,753.1,1.2,304.5,0
2014,1,20,9,0,697.9,1086.7,38.2,17.1,17.1,59.7,756.1,3.1,292.5,0
2014,1,20,10,0,913.7,1127.0,40.1,19.3,19.3,47.8,759.0,4.7,283.5,0
2014,1,20,11,0,1077.1,1150.1,41.1,21.0,21.0,44.9,762.1,5.5,273.0,0
2014,1,20,12,0,1170.2,1157.3,41.6,22.3,22.3,43.6,764.2,6.4,264.0,0
2014,1,20,13,0,1190.8,1156.6,41.7,23.7,23.7,37.1,768.0,6.8,259.5,0
2014,1,20,14,0,1137.6,1148.6,41.5,22.9,22.9,31.0,766.1,7.1,259.5,0
2014,1,20,15,0,1015.9,1133.2,40.8,22.3,22.3,35.3,765.0,7.0,256.5,0
2014,1,20,16,0,833.3,1105.4,39.4,21.1,21.1,41.4,762.4,6.5,255.0,0
2014,1,20,17,0,604.2,1055.8,37.1,19.9,19.9,41.0,760.4,5.9,253.5,0
2014,1,20,18,0,347.8,955.6,32.6,18.2,18.2,39.6,759.0,4.7,252.0,0
2014,1,20,19,0,93.1,656.7,20.7,16.0,16.0,36.3,757.0,2.9,252.0,0
2014,1,20,20,0,0.0,0.0,0.0,14.4,14.4,35.6,755.2,0.8,139.5,0
2014,1,20,21,0,0.0,0.0,0.0,14.1,14.1,41.5,753.2,2.6,87.0,0
2014,1,20,22,0,0.0,0.0,0.0,13.8,13.8,48.2,751.6,3.4,13.5,0
2014,1,20,23,0,0.0,0.0,0.0,13.0,13.0,50.8,750.0,3.4,349.5,0
2014,1,21,0,0,0.0,0.0,0.0,11.8,11.8,55.5,748.5,3.0,342.0,0
2014,1,21,1,0,0.0,0.0,0.0,10.9,10.9,60.9,746.8,3.3,340.5,0
2014,1,21,2,0,0.0,0.0,0.0,10.1,10.1,68.6,745.1,3.5,340.5,0
2014,1,21,3,0,0.0,0.0,0.0,9.1,9.1,49.3,743.4,3.6,340.5,0
2014,1,21,4,0,0.0,0.0,0.0,7.8,7.8,55.5,741.7,3.8,342.0,0
2014,1,21,5,0,0.0,0.0,0.0,6.6,6.6,55.3,740.2,4.4,358.5,0
2014,1,21,6,0,0.0,0.0,0.0,8.1,8.1,51.3,743.1,4.4,18.0,0
2014,1,21,7,0,184.2,833.2,26.8,10.0,10.0,60.2,745.6,3.4,78.0,0
2014,1,21,8,0,448.9,1020.8,34.7,13.4,13.4,55.8,748.2,0.3,247.5,0
2014,1,21,9,0,701.2,1095.4,38.1,15.8,15.8,59.0,751.2,3.0,274.5,0
2014,1,21,10,0,917.7,1134.3,40.0,17.7,17.7,48.2,754.0,4.6,274.5,0
2014,1,21,11,0,1081.0,1155.8,41.1,19.0,19.0,47.4,756.5,5.4,264.0,0
2014,1,21,12,0,1173.4,1161.4,41.6,19.7,19.7,47.7,758.6,6.0,262.5,0
2014,1,21,13,0,1193.2,1159.6,41.7,21.0,21.0,40.0,761.5,6.3,261.0,0
2014,1,21,14,0,1139.2,1150.5,41.4,22.0,22.0,29.9,764.0,6.4,259.5,0
2014,1,21,15,0,1016.9,1134.6,40.7,23.3,23.3,31.5,767.3,6.4,258.0,0
2014,1,21,16,0,833.5,1105.9,39.3,21.9,21.9,35.0,764.7,6.2,258.0,0
2014,1,21,17,0,603.9,1055.6,37.0,20.6,20.6,35.4,762.1,5.7,258.0,0
2014,1,21,18,0,347.6,956.0,32.5,19.0,19.0,35.4,760.8,4.3,258.0,0
2014,1,21,19,0,92.5,656.6,20.6,17.1,17.1,34.4,758.8,2.1,244.5,0
2014,1,21,20,0,0.0,0.0,0.0,15.7,15.7,34.2,757.1,0.6,111.0,0
2014,1,21,21,0,0.0,0.0,0.0,15.6,15.6,39.3,755.2,2.5,63.0,0
2014,1,21,22,0,0.0,0.0,0.0,15.1,15.1,47.0,753.2,3.4,16.5,0
2014,1,21,23,0,0.0,0.0,0.0,14.3,14.3,52.4,751.6,3.5,357.0,0
2014,1,22,0,0,0.0,0.0,0.0,13.1,13.1,57.7,749.9,2.8,346.5,0
2014,1,22,1,0,0.0,0.0,0.0,11.9,11.9,64.1,748.5,2.6,346.5,0
2014,1,22,2,0,0.0,0.0,0.0,10.8,10.8,72.8,747.3,2.4,340.5,0
2014,1,22,3,0,0.0,0.0,0.0,9.5,9.5,51.3,745.3,2.7,340.5,0
2014,1,22,4,0,0.0,0.0,0.0,8.4,8.4,54.0,743.6,3.1,342.0,0
2014,1,22,5,0,0.0,0.0,0.0,7.0,7.0,51.7,741.9,3.7,228.0,0
2014,1,22,6,0,0.0,0.0,0.0,8.3,8.3,49.5,744.7,3.7,181.5,0
2014,1,22,7,0,178.6,815.4,26.6,10.7,10.7,60.4,747.4,2.1,171.0,0
2014,1,22,8,0,440.1,1005.0,34.6,13.5,13.5,60.0,750.0,0.9,237.0,0
2014,1,22,9,0,691.2,1082.3,38.1,15.9,15.9,67.9,752.4,2.7,279.0,0
2014,1,22,10,0,907.7,1123.3,40.0,18.2,18.2,54.2,754.5,4.4,279.0,0
2014,1,22,11,0,1071.8,1147.0,41.0,19.7,19.7,52.5,756.6,5.4,268.5,0
2014,1,22,12,0,1164.4,1153.0,41.5,20.5,20.5,49.7,759.2,6.0,264.0,0
2014,1,22,13,0,1184.8,1151.5,41.6,21.6,21.6,41.6,762.0,6.4,259.5,0
2014,1,22,14,0,1131.3,1142.5,41.4,22.5,22.5,36.0,764.3,6.6,258.0,0
2014,1,22,15,0,1009.2,1125.9,40.7,23.8,23.8,40.5,767.7,6.7,255.0,0
2014,1,22,16,0,826.7,1096.7,39.3,22.4,22.4,43.4,764.6,6.2,256.5,0
2014,1,22,17,0,598.1,1045.3,37.0,20.8,20.8,40.5,762.4,5.9,253.5,0
2014,1,22,18,0,344.5,948.4,32.4,18.8,18.8,39.4,761.0,4.9,252.0,0
2014,1,22,19,0,91.2,650.2,20.5,16.8,16.8,38.3,759.5,2.9,252.0,0
2014,1,22,20,0,0.0,0.0,0.0,15.2,15.2,37.8,758.0,0.4,144.0,0
2014,1,22,21,0,0.0,0.0,0.0,15.1,15.1,42.1,756.3,1.4,40.5,0
2014,1,22,22,0,0.0,0.0,0.0,14.5,14.5,49.2,754.6,2.1,349.5,0
2014,1,22,23,0,0.0,0.0,0.0,13.7,13.7,55.0,753.2,2.2,343.5,0
2014,1,23,0,0,0.0,0.0,0.0,12.6,12.6,62.3,751.5,2.4,348.0,0
2014,1,23,1,0,0.0,0.0,0.0,11.9,11.9,69.0,749.7,2.5,345.0,0
2014,1,23,2,0,0.0,0.0,0.0,11.2,11.2,77.0,748.2,2.7,337.5,0
2014,1,23,3,0,0.0,0.0,0.0,10.0,10.0,52.8,746.1,3.0,336.0,0
2014,1,23,4,0,0.0,0.0,0.0,8.7,8.7,55.9,743.8,3.3,316.5,0
2014,1,23,5,0,0.0,0.0,0.0,7.1,7.1,55.0,742.4,3.9,223.5,0
2014,1,23,6,0,0.0,0.0,0.0,9.0,9.0,56.8,746.3,3.9,289.5,0
2014,1,23,7,0,172.9,798.3,26.3,12.2,12.2,70.9,750.3,1.9,136.5,0
2014,1,23,8,0,431.9,990.5,34.4,15.6,15.6,64.9,754.3,1.3,288.0,0
2014,1,23,9,0,474.0,18.9,462.6,18.0,18.0,68.9,758.2,3.4,283.5,0
2014,1,23,10,0,892.8,1106.4,39.8,20.2,20.2,54.2,762.2,4.8,277.5,0
2014,1,23,11,0,1053.6,1128.2,40.9,22.0,22.0,54.0,765.8,5.8,270.0,0
2014,1,23,12,0,1148.8,1138.0,41.4,21.1,21.1,52.6,764.2,6.4,265.5,0
2014,1,23,13,0,1172.1,1139.4,41.5,21.1,21.1,46.6,763.8,6.8,261.0,0
2014,1,23,14,0,1121.9,1133.0,41.3,20.5,20.5,39.1,762.6,7.1,259.5,0
2014,1,23,15,0,1002.7,1118.6,40.6,20.2,20.2,40.2,761.8,6.8,258.0,0
2014,1,23,16,0,822.8,1091.5,39.3,19.3,19.3,45.9,760.3,6.3,255.0,0
2014,1,23,17,0,596.1,1042.2,36.9,18.3,18.3,45.8,758.6,6.1,258.0,0
2014,1,23,18,0,341.4,940.7,32.4,16.9,16.9,47.5,757.7,4.5,258.0,0
2014,1,23,19,0,89.0,635.9,20.3,15.1,15.1,44.5,756.2,3.1,255.0,0
2014,1,23,20,0,0.0,0.0,0.0,13.6,13.6,41.5,754.9,0.5,258.0,0
2014,1,23,21,0,0.0,0.0,0.0,13.2,13.2,46.0,753.8,1.7,85.5,0
2014,1,23,22,0,0.0,0.0,0.0,12.9,12.9,53.0,752.8,2.3,349.5,0
2014,1,23,23,0,0.0,0.0,0.0,12.2,12.2,58.9,751.9,1.9,321.0,0
2014,1,24,0,0,0.0,0.0,0.0,11.2,11.2,65.2,751.0,1.8,315.0,0
2014,1,24,1,0,0.0,0.0,0.0,10.2,10.2,70.6,749.9,1.8,316.5,0
2014,1,24,2,0,0.0,0.0,0.0,9.4,9.4,77.4,748.8,1.9,286.5,0
2014,1,24,3,0,0.0,0.0,0.0,8.4,8.4,53.1,747.7,2.2,289.5,0
2014,1,24,4,0,0.0,0.0,0.0,7.9,7.9,59.7,746.2,2.9,234.0,0
2014,1,24,5,0,0.0,0.0,0.0,6.9,6.9,60.0,745.4,3.6,204.0,0
